User_ID,Gender,Age,Location,Verification,Sexual_orientation,Sexual_polarity,Looking_for,Points_Rank,Last_login,Member_since,Number_of_Comments_in_public_forum,Time_spent_chating_H:M,Number_of_advertisments_posted,Number_of_offline_meetings_attended,Profile_pictures,Risk
11013,male,39,J,Non_Verified,bicurious,Submisive,Men_and_Women,15,776,7.10.2012,0,0:28:00,1,0,0,unknown_risk
11019,male,41,E,Non_Verified,Heterosexual,Submisive,Nobody,0,1665,7.10.2012,0,0:00:00,0,0,0,unknown_risk
1102,male,42,G,Non_Verified,Heterosexual,Submisive,Nobody,0,3,11.6.2010,0,0:20:00,0,0,0,unknown_risk
11020,male,26,B,Non_Verified,Heterosexual,Submisive,Nobody,0,1665,7.10.2012,0,0:00:00,0,0,0,unknown_risk
11025,male,23,A,Non_Verified,Heterosexual,Dominant,Nobody,0,181,7.10.2012,0,0:00:00,0,0,0,unknown_risk
11027,male,31,B,Non_Verified,Heterosexual,Dominant,Nobody,0,1082,7.10.2012,0,0:00:00,1,0,0,unknown_risk
11033,male,39,G,Non_Verified,Heterosexual,Submisive,Nobody,0,1662,7.10.2012,0,0:00:00,0,0,0,unknown_risk
11034,male,49,E,Non_Verified,bisexual,Submisive,Nobody,0,1665,7.10.2012,0,0:00:00,0,0,0,unknown_risk
11035,male,26,B,Non_Verified,Heterosexual,Dominant,Women,0,1620,7.10.2012,0,0:00:00,0,0,0,unknown_risk
11037,male,27,B,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,15,10,7.10.2012,0,1:56:00,0,0,0,unknown_risk
11038,male,22,N,Non_Verified,Heterosexual,Submisive,Women,15,27,7.10.2012,0,0:16:00,0,0,0,unknown_risk
11041,female,34,A,Non_Verified,Homosexual,Dominant,Nobody,0,1628,7.10.2012,0,0:00:00,0,0,0,unknown_risk
11042,male,34,B,Non_Verified,Heterosexual,Dominant,Women,0,1319,7.10.2012,0,0:00:00,0,0,0,unknown_risk
11043,male,27,G,Non_Verified,Heterosexual,Switch,Nobody,0,1665,7.10.2012,0,0:00:00,0,0,0,unknown_risk
11045,female,40,B,Non_Verified,Heterosexual,Submisive,Nobody,0,1337,7.10.2012,0,0:02:00,0,0,0,unknown_risk
11046,male,35,D,Non_Verified,bisexual,Submisive,Nobody,0,1665,7.10.2012,0,0:00:00,0,0,0,unknown_risk
11047,female,29,H,Non_Verified,Heterosexual,Dominant,Men_and_Women,65,108,7.10.2012,54,3:43:00,0,2,1,unknown_risk
11048,male,43,C,Non_Verified,Heterosexual,Submisive,Nobody,0,1618,7.10.2012,0,0:00:00,0,0,0,unknown_risk
11050,male,24,A,Non_Verified,Heterosexual,Dominant,Nobody,106,1,7.10.2012,6,309:18:00,0,5,1,unknown_risk
11051,male,32,A,Non_Verified,Homosexual,Switch,Nobody,0,1631,7.10.2012,0,0:00:00,0,0,0,unknown_risk
11053,male,29,A,Non_Verified,Heterosexual,Switch,Nobody,0,1665,7.10.2012,0,0:00:00,0,0,0,unknown_risk
11056,male,59,A,Non_Verified,Heterosexual,Submisive,Men_and_Women,15,16,7.10.2012,0,0:04:00,0,0,0,unknown_risk
11057,male,30,C,Non_Verified,Heterosexual,Submisive,Men_and_Women,11,33,7.10.2012,14,0:08:00,0,0,0,unknown_risk
11058,male,38,M,Non_Verified,Homosexual,Dominant,Nobody_but_maybe,15,6,7.10.2012,0,0:02:00,0,0,0,unknown_risk
11060,male,28,A,Non_Verified,Heterosexual,Dominant,Nobody,0,266,7.10.2012,0,0:02:00,0,0,0,unknown_risk
11061,male,48,A,Non_Verified,Heterosexual,Switch,Nobody,0,1547,7.10.2012,0,0:00:00,0,0,0,unknown_risk
11062,male,47,A,Non_Verified,Heterosexual,Dominant,Women,0,1662,7.10.2012,0,0:00:00,0,0,0,unknown_risk
11063,male,40,S,Non_Verified,Heterosexual,Submisive,Nobody,15,1637,7.10.2012,0,0:00:00,0,0,0,unknown_risk
11064,female,27,A,Non_Verified,Heterosexual,Submisive,Nobody,24,727,8.10.2012,70,0:00:00,0,0,0,unknown_risk
11065,female,38,B,Non_Verified,bicurious,Submisive,Nobody,15,325,8.10.2012,0,0:00:00,0,0,0,unknown_risk
11068,male,41,G,Non_Verified,Heterosexual,Submisive,Nobody,0,1664,8.10.2012,0,0:00:00,0,0,0,unknown_risk
11069,male,39,G,Non_Verified,Heterosexual,Submisive,Nobody,0,1664,8.10.2012,0,0:00:00,0,0,0,unknown_risk
11070,male,39,G,Non_Verified,Heterosexual,Submisive,Nobody,0,1664,8.10.2012,0,0:00:00,0,0,0,unknown_risk
11071,male,31,L,Non_Verified,Heterosexual,Dominant,Women,1,73,8.10.2012,6,0:02:00,0,0,0,unknown_risk
11073,male,41,A,Non_Verified,Heterosexual,Submisive,Nobody,0,1664,8.10.2012,0,0:00:00,0,0,0,unknown_risk
11076,female,47,A,Non_Verified,Heterosexual,Submisive,Nobody,15,556,8.10.2012,0,0:09:00,0,0,0,unknown_risk
11078,male,37,G,Non_Verified,Heterosexual,Switch,Women,21,1,8.10.2012,6,60:09:00,0,0,0,unknown_risk
11079,male,43,S,Non_Verified,bisexual,Dominant,Men_and_Women,15,328,8.10.2012,0,0:00:00,0,0,0,unknown_risk
1108,male,44,G,Non_Verified,bisexual,Submisive,Nobody,15,3,11.6.2010,0,0:00:00,0,0,0,unknown_risk
11080,male,58,O,Non_Verified,Heterosexual,Switch,Nobody,0,435,8.10.2012,0,0:01:00,1,0,0,unknown_risk
11081,male,36,A,Non_Verified,Heterosexual,Submisive,Nobody,0,1664,8.10.2012,0,0:00:00,0,0,0,unknown_risk
11082,female,27,B,Non_Verified,Heterosexual,Switch,Nobody_but_maybe,0,694,8.10.2012,0,0:00:00,0,0,0,unknown_risk
11084,male,31,G,Non_Verified,Heterosexual,Dominant,Nobody,0,623,8.10.2012,0,0:00:00,0,0,0,unknown_risk
11085,male,34,A,Non_Verified,Heterosexual,Switch,Nobody,0,1662,8.10.2012,0,0:00:00,0,0,0,unknown_risk
11086,male,29,A,Non_Verified,Homosexual,Submisive,Nobody,0,1664,8.10.2012,0,0:00:00,0,0,0,unknown_risk
11087,male,32,A,Non_Verified,Heterosexual,Dominant,Women,0,1357,8.10.2012,0,0:00:00,0,0,0,unknown_risk
11090,male,29,B,Non_Verified,Heterosexual,Dominant,Women,15,1423,8.10.2012,0,0:00:00,0,0,1,unknown_risk
11091,male,29,B,Non_Verified,Heterosexual,Switch,Women,0,1661,8.10.2012,0,0:05:00,0,0,0,unknown_risk
11093,female,29,G,Non_Verified,Heterosexual,Submisive,Nobody,15,1664,8.10.2012,0,0:00:00,0,0,0,unknown_risk
11094,male,35,G,Non_Verified,Heterosexual,Dominant,Nobody,0,1330,8.10.2012,0,0:00:00,1,0,0,unknown_risk
11095,female,35,E,Non_Verified,bisexual,Submisive,Nobody,0,1664,8.10.2012,0,0:00:00,0,0,0,unknown_risk
11096,male,34,O,Non_Verified,bicurious,Switch,Women,112,12,8.10.2012,37,24:07:00,0,0,12,unknown_risk
11097,female,33,L,Non_Verified,Heterosexual,Submisive,Nobody,15,1512,8.10.2012,0,0:00:00,0,0,0,unknown_risk
11098,male,42,B,Non_Verified,Heterosexual,Dominant,Women,0,139,8.10.2012,0,0:04:00,0,0,0,unknown_risk
11100,male,29,D,Non_Verified,Heterosexual,Switch,Women,35,589,9.10.2012,0,0:10:00,0,0,4,unknown_risk
11106,male,41,G,Non_Verified,Heterosexual,Switch,Nobody,0,680,9.10.2012,0,0:00:00,0,0,0,unknown_risk
11107,male,30,A,Non_Verified,Heterosexual,Dominant,Nobody,0,1641,9.10.2012,0,0:00:00,0,0,0,unknown_risk
11110,male,42,S,Non_Verified,bisexual,Dominant,Nobody,0,1663,9.10.2012,0,0:00:00,0,0,0,unknown_risk
11111,male,41,G,Non_Verified,Heterosexual,Submisive,Women,30,1465,9.10.2012,0,0:00:00,1,0,0,unknown_risk
11113,male,25,B,Non_Verified,Heterosexual,Submisive,Nobody,16,1,9.10.2012,1,2:13:00,0,0,0,unknown_risk
11114,male,26,B,Non_Verified,Heterosexual,Submisive,Nobody,0,475,9.10.2012,0,0:00:00,0,0,0,unknown_risk
11116,female,46,A,Non_Verified,bisexual,Submisive,Nobody,0,8,9.10.2012,0,0:00:00,0,0,0,unknown_risk
11117,male,47,A,Non_Verified,Heterosexual,Dominant,Nobody,0,943,9.10.2012,0,0:00:00,0,0,0,unknown_risk
11118,male,35,H,Non_Verified,Homosexual,Switch,Nobody,0,1662,9.10.2012,0,0:00:00,0,0,0,unknown_risk
11119,male,37,M,Non_Verified,Heterosexual,Dominant,Nobody,0,439,9.10.2012,0,0:03:00,0,0,0,unknown_risk
11120,female,51,A,Non_Verified,Heterosexual,Dominant,Nobody,0,101,9.10.2012,0,0:00:00,0,0,0,unknown_risk
11121,male,49,G,Non_Verified,Heterosexual,Submisive,Nobody,0,1663,9.10.2012,0,0:00:00,0,0,0,unknown_risk
11122,male,32,B,Non_Verified,Heterosexual,Dominant,Women,15,18,9.10.2012,0,0:17:00,0,0,0,unknown_risk
11123,female,47,J,Verified,bicurious,Dominant,Nobody_but_maybe,175,41,9.10.2012,0,0:00:00,0,0,12,unknown_risk
11124,male,53,G,Non_Verified,Heterosexual,Submisive,Nobody,0,1663,9.10.2012,0,0:00:00,0,0,0,unknown_risk
11125,male,26,G,Non_Verified,Homosexual,Switch,Nobody,0,1,9.10.2012,0,0:00:00,1,0,0,unknown_risk
11126,male,53,A,Non_Verified,Heterosexual,Dominant,Nobody,0,1610,9.10.2012,0,0:00:00,0,0,0,unknown_risk
11128,male,36,H,Non_Verified,Heterosexual,Dominant,Nobody,0,1662,10.10.2012,0,0:00:00,0,0,0,unknown_risk
1113,male,37,E,Non_Verified,Heterosexual,Submisive,Nobody,15,5,13.6.2010,0,0:00:00,0,0,0,unknown_risk
11130,male,61,A,Non_Verified,Heterosexual,Dominant,Women,0,1535,10.10.2012,0,0:00:00,0,0,0,unknown_risk
11131,male,36,J,Non_Verified,Heterosexual,Dominant,Nobody,0,1662,10.10.2012,0,0:00:00,0,0,0,unknown_risk
11133,male,53,A,Non_Verified,Heterosexual,Dominant,Nobody,0,45,10.10.2012,0,0:00:00,0,0,0,unknown_risk
11134,male,31,E,Non_Verified,Heterosexual,Switch,Nobody,0,1534,10.10.2012,0,0:00:00,0,0,0,unknown_risk
11135,male,34,M,Non_Verified,Heterosexual,Submisive,Women,15,1307,10.10.2012,0,0:00:00,1,0,0,unknown_risk
11136,female,43,A,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,1,905,10.10.2012,2,0:00:00,1,0,1,unknown_risk
11137,male,24,H,Non_Verified,Heterosexual,Submisive,Nobody,0,520,10.10.2012,0,0:00:00,0,0,0,unknown_risk
11138,male,29,B,Non_Verified,Heterosexual,Dominant,Nobody,0,1313,10.10.2012,0,0:00:00,0,0,0,unknown_risk
11139,male,37,J,Verified,bicurious,Submisive,Men_and_Women,119,28,10.10.2012,9,0:05:00,0,0,9,unknown_risk
1114,male,44,A,Non_Verified,Homosexual,Dominant,Men,0,3,13.6.2010,0,0:00:00,3,0,0,unknown_risk
11140,male,43,A,Non_Verified,Heterosexual,Switch,Nobody,0,136,10.10.2012,0,0:00:00,0,0,0,unknown_risk
11141,male,27,A,Non_Verified,bisexual,Submisive,Nobody,0,1662,10.10.2012,0,0:00:00,0,0,0,unknown_risk
11146,female,35,A,Non_Verified,Heterosexual,Submisive,Nobody,0,1469,10.10.2012,0,1:07:00,0,0,0,unknown_risk
11147,male,29,A,Non_Verified,Heterosexual,Switch,Nobody,0,221,10.10.2012,0,0:00:00,0,0,0,unknown_risk
11148,male,32,A,Non_Verified,Heterosexual,Dominant,Nobody,0,1565,10.10.2012,0,0:00:00,0,0,0,unknown_risk
11150,female,28,G,Non_Verified,bisexual,Switch,Nobody,0,1662,10.10.2012,0,0:00:00,0,0,0,unknown_risk
11151,female,49,G,Non_Verified,Heterosexual,Switch,Men,0,1637,11.10.2012,0,0:00:00,1,0,0,unknown_risk
11153,male,44,L,Non_Verified,Heterosexual,Dominant,Women,0,1661,11.10.2012,0,0:00:00,0,0,0,unknown_risk
11154,male,40,G,Non_Verified,Heterosexual,Dominant,Women,5,1,11.10.2012,0,0:00:00,0,0,1,unknown_risk
11155,male,33,H,Non_Verified,Heterosexual,Dominant,Women,0,1100,11.10.2012,0,0:00:00,0,0,0,unknown_risk
11156,male,22,C,Non_Verified,Heterosexual,Switch,Nobody,0,29,11.10.2012,0,0:01:00,0,0,0,unknown_risk
11157,male,38,G,Non_Verified,bisexual,Submisive,Men_and_Women,0,237,11.10.2012,0,0:00:00,0,0,0,unknown_risk
11158,male,28,A,Non_Verified,Heterosexual,Submisive,Nobody,0,1661,11.10.2012,0,0:00:00,0,0,0,unknown_risk
11160,male,60,A,Non_Verified,bisexual,Switch,Nobody,0,1656,11.10.2012,0,0:30:00,0,0,0,unknown_risk
11161,male,41,G,Non_Verified,Heterosexual,Switch,Nobody,0,1661,11.10.2012,0,0:00:00,0,0,0,unknown_risk
11162,male,26,K,Non_Verified,bisexual,Switch,Men_and_Women,19,32,11.10.2012,4,3:57:00,0,1,0,unknown_risk
11163,female,44,O,Non_Verified,bisexual,Submisive,Nobody,0,1661,11.10.2012,0,0:00:00,0,0,0,unknown_risk
11164,male,29,A,Non_Verified,Heterosexual,Submisive,Nobody,0,1610,11.10.2012,0,0:00:00,0,0,0,unknown_risk
11165,male,25,O,Non_Verified,bicurious,Submisive,Nobody,20,39,11.10.2012,0,0:00:00,0,0,1,unknown_risk
11166,male,34,A,Non_Verified,Heterosexual,Submisive,Nobody,0,1658,11.10.2012,0,0:00:00,0,0,0,unknown_risk
11169,male,50,M,Non_Verified,Heterosexual,Submisive,Nobody,0,1660,12.10.2012,0,0:00:00,0,0,0,unknown_risk
1117,male,37,G,Non_Verified,Heterosexual,Dominant,Nobody,15,2071,13.6.2010,0,0:00:00,0,0,0,unknown_risk
11170,male,36,A,Non_Verified,Heterosexual,Dominant,Nobody,0,1660,12.10.2012,0,0:00:00,1,0,0,unknown_risk
11171,male,39,A,Non_Verified,Heterosexual,Submisive,Women,15,225,12.10.2012,0,0:00:00,0,0,0,unknown_risk
11173,male,43,A,Non_Verified,Heterosexual,Dominant,Nobody,0,304,12.10.2012,0,0:00:00,0,0,0,unknown_risk
11175,male,52,G,Non_Verified,Heterosexual,Submisive,Nobody,0,411,12.10.2012,0,0:01:00,0,0,0,unknown_risk
11176,male,29,H,Non_Verified,Heterosexual,Submisive,Nobody,0,1660,12.10.2012,0,0:00:00,0,0,0,unknown_risk
11177,male,30,N,Non_Verified,bicurious,Dominant,Women,37,558,12.10.2012,16,0:03:00,0,0,0,unknown_risk
11178,male,31,A,Non_Verified,Heterosexual,Dominant,Women,0,1654,12.10.2012,0,0:00:00,0,0,0,unknown_risk
11179,female,31,A,Non_Verified,bisexual,Submisive,Nobody,15,639,12.10.2012,0,0:00:00,0,0,0,unknown_risk
11181,male,56,E,Non_Verified,bisexual,Switch,Nobody,26,18,12.10.2012,11,0:04:00,0,0,0,unknown_risk
11182,female,39,B,Non_Verified,bisexual,Switch,Nobody,0,1156,12.10.2012,0,1:24:00,0,0,0,unknown_risk
11185,female,39,A,Non_Verified,Heterosexual,Switch,Nobody,55,1478,12.10.2012,55,0:40:00,0,0,0,unknown_risk
11186,female,29,N,Non_Verified,bicurious,Submisive,Nobody,0,1660,12.10.2012,0,0:00:00,0,0,0,unknown_risk
11187,male,48,K,Non_Verified,Heterosexual,Switch,Women,0,1197,12.10.2012,0,0:00:00,0,0,0,unknown_risk
11189,male,31,N,Non_Verified,Heterosexual,Switch,Nobody_but_maybe,73,57,12.10.2012,72,0:03:00,1,0,0,unknown_risk
11190,male,29,A,Non_Verified,bicurious,Switch,Women,3,14,12.10.2012,4,0:00:00,1,0,0,unknown_risk
11191,male,43,M,Non_Verified,Heterosexual,Submisive,Nobody,0,1660,12.10.2012,0,0:00:00,0,0,0,unknown_risk
11197,male,41,A,Non_Verified,bisexual,Submisive,Nobody,0,1373,12.10.2012,0,0:00:00,0,0,0,unknown_risk
11198,female,40,B,Non_Verified,Heterosexual,Submisive,Nobody,15,1149,13.10.2012,0,0:00:00,0,0,0,unknown_risk
11199,male,28,A,Non_Verified,Heterosexual,Switch,Nobody,0,1546,13.10.2012,0,0:00:00,0,0,0,unknown_risk
112,male,38,L,Non_Verified,Heterosexual,Switch,Women,0,6,12.11.2009,0,1:56:00,0,0,0,unknown_risk
11201,male,26,A,Non_Verified,Heterosexual,Submisive,Nobody,0,1659,13.10.2012,0,0:00:00,0,0,0,unknown_risk
11203,male,42,A,Non_Verified,Heterosexual,Submisive,Nobody,0,1659,13.10.2012,0,0:00:00,0,0,0,unknown_risk
11206,female,40,L,Non_Verified,bisexual,Dominant,Women,35,1296,13.10.2012,5,0:02:00,0,0,0,unknown_risk
11207,female,20,G,Non_Verified,bisexual,Submisive,Nobody,0,255,13.10.2012,0,1:12:00,0,0,0,unknown_risk
11208,male,22,E,Non_Verified,bicurious,Switch,Men_and_Women,0,1583,13.10.2012,0,0:00:00,0,0,0,unknown_risk
11212,male,22,J,Non_Verified,bisexual,Switch,Men_and_Women,15,38,13.10.2012,0,0:00:00,0,0,0,unknown_risk
11213,male,36,N,Non_Verified,Heterosexual,Submisive,Women,0,1625,13.10.2012,0,0:00:00,0,0,0,unknown_risk
11214,male,31,A,Non_Verified,Heterosexual,Dominant,Nobody,0,1659,13.10.2012,0,0:00:00,0,0,0,unknown_risk
11215,male,49,L,Non_Verified,Heterosexual,Submisive,Nobody,15,1052,13.10.2012,0,0:00:00,1,0,0,unknown_risk
11216,male,35,A,Non_Verified,Homosexual,Submisive,Nobody,15,1303,13.10.2012,0,0:00:00,0,0,0,unknown_risk
11217,male,23,G,Non_Verified,Heterosexual,Submisive,Nobody,0,1654,13.10.2012,0,0:00:00,0,0,0,unknown_risk
11218,male,40,B,Non_Verified,bisexual,Switch,Nobody,15,1204,13.10.2012,0,0:00:00,0,0,0,unknown_risk
11219,male,52,A,Non_Verified,Heterosexual,Dominant,Women,0,100,13.10.2012,0,0:01:00,2,0,0,unknown_risk
1122,male,29,B,Non_Verified,Heterosexual,Dominant,Nobody,0,2085,15.6.2010,0,0:00:00,0,0,0,unknown_risk
11222,male,31,G,Non_Verified,Heterosexual,Switch,Nobody,0,1144,13.10.2012,0,0:00:00,0,0,0,unknown_risk
11225,male,26,A,Non_Verified,Homosexual,Dominant,Nobody,0,1659,13.10.2012,0,0:00:00,0,0,0,unknown_risk
11227,male,46,E,Non_Verified,Heterosexual,Dominant,Nobody,0,1599,13.10.2012,0,0:00:00,0,0,0,unknown_risk
11229,male,55,B,Non_Verified,Heterosexual,Dominant,Nobody,0,1657,13.10.2012,0,0:00:00,0,0,0,unknown_risk
1123,male,34,A,Non_Verified,Heterosexual,Dominant,Nobody,0,2363,15.6.2010,0,0:00:00,0,0,0,unknown_risk
11230,male,38,C,Non_Verified,Heterosexual,Dominant,Women,0,1585,13.10.2012,0,0:02:00,0,0,0,unknown_risk
11233,female,36,A,Non_Verified,bisexual,Submisive,Men,45,984,13.10.2012,0,2:06:00,0,0,6,unknown_risk
11234,female,34,G,Non_Verified,Heterosexual,Submisive,Nobody,0,1659,13.10.2012,0,0:00:00,0,0,0,unknown_risk
11235,male,30,J,Non_Verified,Heterosexual,Dominant,Nobody,0,1480,13.10.2012,0,0:00:00,0,0,0,unknown_risk
11236,male,27,M,Non_Verified,Heterosexual,Submisive,Nobody,0,809,14.10.2012,0,0:00:00,1,0,0,unknown_risk
11238,male,34,C,Verified,Heterosexual,Switch,Women,120,3,14.10.2012,31,0:50:00,0,0,10,unknown_risk
11240,male,55,K,Non_Verified,Heterosexual,Switch,Women,0,1,14.10.2012,0,11:18:00,0,0,0,unknown_risk
11240,male,55,K,Non_Verified,Heterosexual,Switch,Women,0,1,14.10.2012,0,11:18:00,0,0,0,unknown_risk
11242,male,37,A,Verified,Heterosexual,Dominant,Men_and_Women,150,3,14.10.2012,0,0:00:00,0,0,0,unknown_risk
11245,male,49,L,Non_Verified,Heterosexual,Dominant,Women,0,3,14.10.2012,0,0:00:00,1,0,0,unknown_risk
11246,male,41,J,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,0,6,14.10.2012,0,0:09:00,0,0,0,unknown_risk
11247,male,47,A,Non_Verified,Heterosexual,Switch,Nobody,0,1658,14.10.2012,0,0:00:00,0,0,0,unknown_risk
11248,male,24,S,Non_Verified,Heterosexual,Switch,Women,30,1,14.10.2012,0,0:00:00,1,0,0,unknown_risk
1125,male,36,B,Non_Verified,Heterosexual,Dominant,Women,15,50,17.6.2010,0,0:28:00,0,0,0,unknown_risk
11250,female,52,A,Non_Verified,Heterosexual,Dominant,Men_and_Women,5,3,14.10.2012,13,0:17:00,3,1,0,unknown_risk
11253,female,33,M,Non_Verified,Homosexual,Dominant,Nobody,0,1631,14.10.2012,0,0:00:00,0,0,0,unknown_risk
11254,male,38,A,Non_Verified,Heterosexual,Dominant,Nobody,0,1658,14.10.2012,0,0:00:00,0,0,0,unknown_risk
11255,male,35,A,Non_Verified,Heterosexual,Dominant,Nobody,0,1657,14.10.2012,0,0:00:00,0,0,0,unknown_risk
11256,male,37,A,Non_Verified,Heterosexual,Submisive,Nobody,15,1380,14.10.2012,0,1:49:00,0,0,0,unknown_risk
11257,male,44,K,Non_Verified,Heterosexual,Dominant,Nobody,0,1226,14.10.2012,0,0:00:00,2,0,0,unknown_risk
11258,male,40,A,Non_Verified,Heterosexual,Submisive,Nobody,15,1502,14.10.2012,0,0:00:00,0,0,0,unknown_risk
11259,male,47,E,Verified,bisexual,Submisive,Nobody_but_maybe,75,950,14.10.2012,1,1:26:00,0,0,0,unknown_risk
11260,male,40,L,Non_Verified,Heterosexual,Dominant,Nobody,0,1529,14.10.2012,0,0:00:00,0,0,0,unknown_risk
11263,male,45,A,Non_Verified,bisexual,Submisive,Nobody,0,1654,15.10.2012,0,0:02:00,0,0,0,unknown_risk
11266,male,43,B,Non_Verified,Heterosexual,Dominant,Nobody,0,729,15.10.2012,0,0:00:00,2,0,0,unknown_risk
11270,male,30,B,Non_Verified,Heterosexual,Dominant,Women,15,9,15.10.2012,0,0:00:00,1,0,0,unknown_risk
11271,male,61,L,Non_Verified,bicurious,Submisive,Men_and_Women,15,1,15.10.2012,0,2:03:00,0,0,0,unknown_risk
11272,male,52,A,Non_Verified,Homosexual,Submisive,Nobody,15,600,15.10.2012,0,0:00:00,0,0,0,unknown_risk
11273,male,35,L,Non_Verified,bisexual,Switch,Men_and_Women,31,48,15.10.2012,1,0:07:00,0,0,0,unknown_risk
11274,female,53,H,Non_Verified,Heterosexual,Submisive,Nobody,0,1554,15.10.2012,0,0:04:00,0,0,0,unknown_risk
11275,male,35,G,Non_Verified,bisexual,Submisive,Nobody,0,1212,15.10.2012,0,0:00:00,0,0,0,unknown_risk
11276,male,47,A,Non_Verified,Heterosexual,Dominant,Nobody,42,823,15.10.2012,20,301:07:00,0,1,0,unknown_risk
11277,male,23,B,Non_Verified,Heterosexual,Submisive,Women,0,1657,15.10.2012,0,0:00:00,0,0,0,unknown_risk
11278,male,53,O,Non_Verified,Heterosexual,Dominant,Nobody,0,76,15.10.2012,0,0:00:00,0,0,0,unknown_risk
11279,male,38,M,Non_Verified,Heterosexual,Dominant,Nobody,0,1657,15.10.2012,0,0:00:00,0,0,0,unknown_risk
11280,male,39,H,Non_Verified,Heterosexual,Switch,Women,0,1657,15.10.2012,0,0:00:00,0,0,0,unknown_risk
11281,female,22,F,Non_Verified,Heterosexual,Submisive,Nobody,0,3,15.10.2012,0,0:00:00,0,0,0,unknown_risk
11283,male,32,H,Non_Verified,Heterosexual,Switch,Women,0,1569,15.10.2012,0,0:00:00,0,0,0,unknown_risk
11284,male,48,A,Non_Verified,Heterosexual,Submisive,Nobody,0,1639,15.10.2012,0,0:00:00,0,0,0,unknown_risk
11286,male,22,C,Non_Verified,bisexual,Submisive,Nobody,0,1656,15.10.2012,0,0:00:00,0,0,0,unknown_risk
11288,male,53,N,Non_Verified,Heterosexual,Submisive,Nobody,0,1657,15.10.2012,0,0:00:00,0,0,0,unknown_risk
11289,male,51,L,Non_Verified,bicurious,Submisive,Women,15,3,15.10.2012,0,0:07:00,1,0,0,unknown_risk
1129,male,37,K,Non_Verified,Heterosexual,Dominant,Nobody,15,33,18.6.2010,0,0:00:00,0,0,0,unknown_risk
11290,male,44,G,Non_Verified,Heterosexual,Submisive,Nobody,0,1639,15.10.2012,0,0:00:00,0,0,0,unknown_risk
11291,male,22,G,Non_Verified,bisexual,Submisive,Men_and_Women,15,8,15.10.2012,0,0:00:00,0,0,0,unknown_risk
11293,male,49,F,Non_Verified,bisexual,Dominant,Nobody,0,1636,15.10.2012,0,0:00:00,0,0,0,unknown_risk
11294,female,40,L,Non_Verified,Heterosexual,Dominant,Nobody,0,1657,15.10.2012,0,0:00:00,0,0,0,unknown_risk
11295,male,33,A,Non_Verified,Heterosexual,Switch,Nobody,0,1657,15.10.2012,0,0:00:00,0,0,0,unknown_risk
11296,male,37,A,Non_Verified,Heterosexual,Dominant,Nobody,0,1652,15.10.2012,0,0:00:00,0,0,0,unknown_risk
11297,female,30,A,Non_Verified,Heterosexual,Submisive,Nobody,82,459,15.10.2012,19,1:10:00,0,0,2,unknown_risk
11298,male,32,A,Non_Verified,Heterosexual,Switch,Nobody,0,1650,15.10.2012,0,0:00:00,0,0,0,unknown_risk
1130,male,34,A,Non_Verified,Heterosexual,Submisive,Nobody,15,1022,18.6.2010,0,0:00:00,0,0,0,unknown_risk
11302,male,34,K,Non_Verified,Heterosexual,Switch,Nobody_but_maybe,14,13,15.10.2012,19,0:15:00,0,0,0,unknown_risk
11304,female,37,N,Non_Verified,Heterosexual,Submisive,Nobody,80,50,15.10.2012,44,3:07:00,0,0,3,unknown_risk
11307,male,28,F,Non_Verified,Heterosexual,Switch,Nobody,0,1656,16.10.2012,0,0:00:00,0,0,0,unknown_risk
11308,male,48,L,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,15,26,16.10.2012,0,0:14:00,0,0,0,unknown_risk
11309,male,47,A,Non_Verified,bicurious,Dominant,Nobody,0,1656,16.10.2012,0,0:00:00,0,0,0,unknown_risk
11310,male,42,H,Non_Verified,bisexual,Dominant,Women,10,35,16.10.2012,0,0:57:00,1,0,2,unknown_risk
11311,male,38,B,Non_Verified,bicurious,Submisive,Nobody,15,1655,16.10.2012,0,0:00:00,1,0,0,unknown_risk
11314,male,43,A,Non_Verified,Heterosexual,Dominant,Nobody,0,891,16.10.2012,0,0:00:00,0,0,0,unknown_risk
11315,male,33,M,Non_Verified,Heterosexual,Switch,Nobody,0,1475,16.10.2012,0,0:00:00,0,0,0,unknown_risk
11316,male,42,L,Non_Verified,Heterosexual,Switch,Nobody,0,3,16.10.2012,0,0:00:00,0,0,0,unknown_risk
11318,male,56,H,Non_Verified,bisexual,Dominant,Nobody,0,1502,16.10.2012,0,0:02:00,0,0,0,unknown_risk
11319,male,28,S,Non_Verified,bisexual,Submisive,Women,15,1656,16.10.2012,0,0:00:00,0,0,0,unknown_risk
11320,male,42,H,Non_Verified,Heterosexual,Switch,Nobody,0,1631,16.10.2012,0,0:00:00,0,0,0,unknown_risk
11323,male,21,G,Non_Verified,Heterosexual,Dominant,Women,0,125,16.10.2012,0,0:00:00,1,0,0,unknown_risk
11325,female,46,A,Non_Verified,Heterosexual,Switch,Men,0,1510,16.10.2012,0,0:00:00,1,0,0,unknown_risk
11327,male,42,M,Non_Verified,bisexual,Submisive,Nobody,15,310,16.10.2012,2,0:00:00,0,0,0,unknown_risk
11329,female,30,A,Non_Verified,Homosexual,Switch,Nobody,0,1656,16.10.2012,0,0:00:00,0,0,0,unknown_risk
